voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
-1.500000E-1	8.325668E+0	-8.325668E+0	-3.229118E-5	5.731348E+1
-1.000000E-1	5.548928E+0	-5.548928E+0	-2.152157E-5	5.750098E+1
-5.000000E-2	2.770698E+0	-2.770698E+0	-1.074618E-5	5.768945E+1
0.000000E+0	3.380752E-4	3.380752E-4	1.311228E-9	5.826465E+1
0.000000E+0	2.975254E-4	2.975254E-4	1.153955E-9	5.845313E+1
5.000000E-2	2.786622E+0	2.786622E+0	1.080794E-5	5.922266E+1
1.000000E-1	5.565362E+0	5.565362E+0	2.158531E-5	5.941113E+1
1.500000E-1	8.342891E+0	8.342891E+0	3.235798E-5	5.959863E+1
2.000000E-1	1.111753E+1	1.111753E+1	4.311944E-5	5.978711E+1
2.500000E-1	1.389069E+1	1.389069E+1	5.387516E-5	5.997559E+1
3.000000E-1	1.666912E+1	1.666912E+1	6.465135E-5	6.016309E+1
3.500000E-1	1.944845E+1	1.944845E+1	7.543099E-5	6.035156E+1
4.000000E-1	2.222827E+1	2.222827E+1	8.621255E-5	6.053906E+1
4.500000E-1	2.500365E+1	2.500365E+1	9.697688E-5	6.072754E+1
5.000000E-1	2.776474E+1	2.776474E+1	1.076858E-4	6.129883E+1
5.000000E-1	2.776528E+1	2.776528E+1	1.076879E-4	6.148633E+1
4.500000E-1	2.500427E+1	2.500427E+1	9.697930E-5	6.186621E+1
4.000000E-1	2.222882E+1	2.222882E+1	8.621468E-5	6.205469E+1
3.500000E-1	1.944901E+1	1.944901E+1	7.543316E-5	6.224219E+1
3.000000E-1	1.666980E+1	1.666980E+1	6.465396E-5	6.243066E+1
2.500000E-1	1.389096E+1	1.389096E+1	5.387621E-5	6.261914E+1
2.000000E-1	1.111764E+1	1.111764E+1	4.311986E-5	6.280664E+1
1.500000E-1	8.343311E+0	8.343311E+0	3.235961E-5	6.299512E+1
1.000000E-1	5.565561E+0	5.565561E+0	2.158608E-5	6.318359E+1
5.000000E-2	2.786632E+0	2.786632E+0	1.080798E-5	6.337109E+1
0.000000E+0	1.379315E-5	1.379315E-5	5.349687E-11	6.487695E+1
-5.000000E-2	2.772116E+0	-2.772116E+0	-1.075168E-5	6.545215E+1
