Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
0.5,1.40E-08,1.40E-08,5.44E-14,163.32,0,0,0,0,0,0
0.45,1.29E-07,-1.29E-07,-5.01E-13,163.85,0,0,0,0,0,0
0.4,1.26E-07,-1.26E-07,-4.91E-13,164.37,0,0,0,0,0,0
0.35,1.02E-07,-1.02E-07,-3.97E-13,164.89,0,0,0,0,0,0
0.3,1.30E-07,-1.30E-07,-5.06E-13,165.42,0,0,0,0,0,0
0.25,8.82E-08,-8.82E-08,-3.42E-13,165.94,0,0,0,0,0,0
0.2,1.29E-07,-1.29E-07,-4.99E-13,166.46,0,0,0,0,0,0
0.15,8.24E-08,-8.24E-08,-3.20E-13,166.99,0,0,0,0,0,0
0.1,1.51E-07,-1.51E-07,-5.85E-13,167.51,0,0,0,0,0,0
0.05,1.43E-07,-1.43E-07,-5.55E-13,168.03,0,0,0,0,0,0
0,1.01E-07,-1.01E-07,-3.93E-13,168.56,0,0,0,0,0,0
-0.05,1.25E-07,-1.25E-07,-4.83E-13,169.08,0,0,0,0,0,0
-0.1,9.87E-08,-9.87E-08,-3.83E-13,169.6,0,0,0,0,0,0
